category,ensemble,lower90,upper90,agreement,confidence,tier,actual,in_interval
danskvand,38.5,3.5,326.0,0.0,29.4,Low,76.0,True
danskvand,33.6,2.9,284.4,0.0,29.4,Low,1.0,False
danskvand,40.3,3.7,341.7,0.0,29.4,Low,7.0,True
danskvand,12.2,0.4,103.0,0.0,29.4,Low,1.0,True
danskvand,10.6,0.2,89.0,0.0,29.4,Low,4.0,True
danskvand,6.4,-0.3,53.1,0.0,29.4,Low,4.0,True
danskvand,6.0,-0.3,49.7,0.0,29.4,Low,0.0,True
energidrikke,9181.6,1712.1,49208.3,0.72,54.8,Moderate,6583.0,True
energidrikke,7369.6,1374.0,39496.6,0.494,48.0,Moderate,11545.0,True
energidrikke,2914.5,542.8,15619.6,0.446,46.6,Moderate,4672.0,True
energidrikke,2562.1,477.0,13730.7,0.454,46.8,Moderate,9714.0,True
energidrikke,1872.8,348.4,10036.4,0.562,50.0,Moderate,3523.0,True
energidrikke,5524.9,1029.9,29610.1,0.604,51.3,Moderate,8894.0,True
energidrikke,3230.8,601.8,17314.8,0.507,48.4,Moderate,6225.0,True
energidrikke,3709.3,691.1,19879.4,0.542,49.5,Moderate,10988.0,True
energidrikke,12406.6,2313.9,66492.9,0.699,54.2,Moderate,14297.8,True
energidrikke,9770.7,1822.0,52365.8,0.656,52.9,Moderate,6629.3,True
energidrikke,4429.6,825.5,23739.7,0.71,54.5,Moderate,2899.3,True
energidrikke,2688.1,500.5,14405.8,0.756,55.9,Moderate,2615.8,True
energidrikke,2178.7,405.5,11675.7,0.818,57.7,Moderate,1907.0,True
energidrikke,2908.0,541.6,15584.8,0.85,58.7,Moderate,867.0,True
energidrikke,2088.9,388.7,11194.3,0.597,51.1,Moderate,1071.0,True
energidrikke,2649.7,493.4,14200.1,0.63,52.1,Moderate,1745.0,True
energidrikke,2509.0,467.1,13446.1,0.613,51.6,Moderate,13778.0,False
energidrikke,2309.6,429.9,12377.7,0.927,61.0,Moderate,4147.0,True
energidrikke,954.8,177.1,5116.3,0.823,57.9,Moderate,22156.0,False
energidrikke,1511.5,281.0,8100.2,0.696,54.1,Moderate,3237.0,True
energidrikke,1184.2,220.0,6345.9,0.355,43.8,Moderate,40226.0,False
energidrikke,12597.4,2349.5,67515.6,0.495,48.0,Moderate,89785.0,False
energidrikke,9666.8,1802.6,51808.6,0.484,47.7,Moderate,886.0,False
energidrikke,2411.9,449.0,12925.6,0.729,55.0,Moderate,81.0,False
energidrikke,3230.9,601.8,17315.1,0.323,42.9,Moderate,1127.0,True
energidrikke,2848.3,530.4,15264.8,0.462,47.1,Moderate,1502.0,True
energidrikke,3647.9,679.6,19550.3,0.444,46.5,Moderate,665.0,False
energidrikke,1234.1,229.3,6613.4,0.536,49.3,Moderate,739.6,True
energidrikke,896.4,166.3,4803.4,0.358,43.9,Moderate,750.0,True
energidrikke,7264.9,1354.5,38935.8,0.078,35.5,Low,1664.0,True
energidrikke,2491.9,463.9,13354.2,0.204,39.3,Low,797.0,True
energidrikke,1362.7,253.3,7302.3,0.328,43.0,Moderate,233.0,False
energidrikke,233405.2,43548.3,1250947.7,0.468,47.2,Moderate,186457.0,True
energidrikke,206341.1,38498.6,1105896.2,0.426,46.0,Moderate,200349.3,True
energidrikke,157045.4,29300.9,841692.8,0.391,44.9,Moderate,144134.6,True
energidrikke,151162.5,28203.3,810163.2,0.479,47.6,Moderate,156785.2,True
energidrikke,187970.0,35070.9,1007435.0,0.39,44.9,Moderate,172648.6,True
energidrikke,129787.6,24215.1,695603.2,0.381,44.6,Moderate,71339.3,True
energidrikke,58172.0,10852.9,311775.2,0.451,46.7,Moderate,80510.1,True
energidrikke,76782.7,14325.3,411520.6,0.436,46.2,Moderate,99748.9,True
energidrikke,452.6,83.4,2424.8,0.064,35.1,Low,141.3,True
energidrikke,516.7,95.4,2768.1,0.236,40.3,Moderate,168.2,True
energidrikke,232.6,42.4,1245.7,0.052,34.7,Low,71.2,True
energidrikke,150.7,27.1,806.8,0.0,33.2,Low,2.0,False
energidrikke,155.3,28.0,831.3,0.0,33.2,Low,3.0,False
energidrikke,240.9,43.9,1290.2,0.0,33.2,Low,4.0,False
energidrikke,1875985.6,350025.1,10054453.7,0.662,53.0,Moderate,2072499.5,True
energidrikke,2230879.1,416242.1,11956526.1,0.676,53.5,Moderate,2739203.6,True
energidrikke,1990381.6,371369.4,10667566.0,0.887,59.8,Moderate,2138788.6,True
energidrikke,1677271.4,312948.5,8989433.4,0.866,59.2,Moderate,2030743.3,True
energidrikke,2174895.4,405796.5,11656478.2,0.899,60.2,Moderate,2352095.5,True
energidrikke,1768599.0,329988.7,9478908.8,0.876,59.5,Moderate,1900639.9,True
energidrikke,1814987.5,338644.0,9727530.7,0.696,54.1,Moderate,1899052.4,True
energidrikke,2362757.8,440848.3,12663337.8,0.807,57.4,Moderate,2983140.3,True
energidrikke,742.9,137.6,3980.5,0.578,50.5,Moderate,1108.2,True
energidrikke,717.3,132.8,3843.4,0.564,50.1,Moderate,1029.9,True
energidrikke,592.5,109.6,3174.6,0.472,47.3,Moderate,344.4,True
energidrikke,304.5,55.8,1630.8,0.199,39.2,Low,402.6,True
energidrikke,281.5,51.5,1507.7,0.069,35.3,Low,328.0,True
energidrikke,488.2,90.1,2615.5,0.195,39.0,Low,16863.0,False
energidrikke,2046.0,380.7,10964.5,0.684,53.7,Moderate,16420.0,False
energidrikke,1366.9,254.0,7324.8,0.592,51.0,Moderate,6132.8,True
energidrikke,11558.8,2155.7,61949.3,0.661,53.0,Moderate,10499.7,True
energidrikke,10970.2,2045.9,58794.5,0.74,55.4,Moderate,16252.7,True
energidrikke,12966.3,2418.3,69492.9,0.848,58.6,Moderate,9907.9,True
energidrikke,11699.0,2181.8,62700.5,0.953,61.8,Moderate,6011.0,True
energidrikke,11027.1,2056.5,59099.5,0.751,55.7,Moderate,5481.3,True
energidrikke,10859.1,2025.1,58199.1,0.894,60.0,Moderate,3553.1,True
energidrikke,16387.0,3056.5,87826.0,0.589,50.8,Moderate,8534.6,True
energidrikke,15822.3,2951.2,84799.6,0.879,59.5,Moderate,6405.7,True
energidrikke,148.4,26.7,794.4,0.0,33.2,Low,12.0,False
energidrikke,143.6,25.8,768.4,0.0,33.2,Low,3.0,False
energidrikke,97.9,17.3,523.8,0.0,33.2,Low,1.0,False
energidrikke,181.9,32.9,974.2,0.0,33.2,Low,0.0,False
energidrikke,1282.8,238.3,6874.0,0.689,53.9,Moderate,2823.5,True
energidrikke,2016.6,375.3,10807.3,0.856,58.9,Moderate,946.5,True
energidrikke,687.4,127.2,3683.0,0.655,52.8,Moderate,635.2,True
energidrikke,626.6,115.9,3357.4,0.171,38.3,Low,207.0,True
energidrikke,758.1,140.5,4062.3,0.236,40.3,Moderate,349.0,True
energidrikke,973.1,180.6,5214.4,0.155,37.8,Low,267.0,True
energidrikke,287.3,52.6,1538.6,0.0,33.2,Low,9.0,False
energidrikke,308.5,56.6,1652.6,0.0,33.2,Low,0.0,False
energidrikke,134.4,24.1,719.4,0.0,33.2,Low,10.0,False
energidrikke,143.2,25.7,766.7,0.0,33.2,Low,32.0,True
energidrikke,97.9,17.3,523.5,0.0,33.2,Low,37.0,True
energidrikke,101.5,17.9,543.2,0.0,33.2,Low,2.0,False
energidrikke,122.2,21.8,653.9,0.0,33.2,Low,12.0,False
energidrikke,182.2,33.0,975.3,0.0,33.2,Low,10.0,False
energidrikke,193.8,35.2,1037.7,0.0,33.2,Low,2.0,False
energidrikke,241.3,44.0,1292.5,0.0,33.2,Low,0.0,False
energidrikke,2766549.8,516188.9,14827484.7,0.266,41.2,Moderate,2307176.9,True
energidrikke,3117120.4,581599.2,16706388.3,0.232,40.1,Moderate,2893844.7,True
energidrikke,2218729.1,413975.1,11891407.7,0.585,50.7,Moderate,2240584.1,True
energidrikke,2127700.7,396990.8,11403535.8,0.493,48.0,Moderate,2106897.1,True
energidrikke,2526282.9,471359.2,13539760.2,0.146,37.6,Low,2462675.2,True
energidrikke,2452930.9,457673.0,13146625.7,0.291,41.9,Moderate,2506736.8,True
energidrikke,2233213.2,416677.6,11969036.1,0.422,45.8,Moderate,2391191.6,True
energidrikke,2644955.7,493501.5,14175793.9,0.535,49.2,Moderate,3398422.5,True
energidrikke,668.7,123.8,3582.7,0.0,33.2,Low,209.0,True
energidrikke,580.1,107.2,3107.9,0.0,33.2,Low,369.0,True
energidrikke,419.4,77.3,2246.7,0.0,33.2,Low,279.0,True
energidrikke,235.1,42.9,1258.8,0.0,33.2,Low,145.0,True
energidrikke,252.4,46.1,1352.0,0.0,33.2,Low,52.0,True
energidrikke,343.5,63.1,1840.0,0.0,33.2,Low,7.0,False
energidrikke,255.1,46.6,1366.1,0.0,33.2,Low,1.0,False
energidrikke,303.5,55.6,1625.7,0.0,33.2,Low,1.0,False
energidrikke,49562.3,9246.5,265631.2,0.489,47.9,Moderate,49725.3,True
energidrikke,52000.8,9701.4,278700.3,0.455,46.8,Moderate,63377.3,True
energidrikke,36249.9,6762.6,194282.6,0.454,46.8,Moderate,48754.7,True
energidrikke,34834.5,6498.5,186696.4,0.527,49.0,Moderate,45560.9,True
energidrikke,39925.4,7448.4,213981.4,0.515,48.6,Moderate,47814.0,True
energidrikke,43494.1,8114.2,233108.0,0.682,53.6,Moderate,47260.0,True
energidrikke,51260.3,9563.3,274731.6,0.734,55.2,Moderate,81357.0,True
energidrikke,102474.0,19118.9,549214.6,0.868,59.2,Moderate,123624.3,True
energidrikke,1322.9,245.8,7089.0,0.702,54.2,Moderate,2111.0,True
energidrikke,3410.9,635.4,18280.0,0.587,50.8,Moderate,5230.0,True
energidrikke,3126.4,582.3,16755.3,0.807,57.4,Moderate,3869.0,True
energidrikke,2479.0,461.5,13285.1,0.826,58.0,Moderate,2530.0,True
energidrikke,2246.2,418.1,12037.8,0.617,51.7,Moderate,2581.0,True
energidrikke,3870.7,721.2,20744.5,0.362,44.0,Moderate,1750.0,True
energidrikke,1788.2,332.7,9583.1,0.561,50.0,Moderate,363.0,True
energidrikke,1751.7,325.8,9387.6,0.677,53.5,Moderate,223.0,False
energidrikke,133082.9,24829.9,713264.6,0.778,56.5,Moderate,116872.8,True
energidrikke,116459.6,21728.3,624171.2,0.721,54.8,Moderate,121831.2,True
energidrikke,97850.2,18256.1,524432.7,0.891,59.9,Moderate,96701.3,True
energidrikke,110373.5,20592.8,591552.3,0.324,42.9,Moderate,113441.4,True
energidrikke,69538.6,12973.7,372695.1,0.826,58.0,Moderate,110293.2,True
energidrikke,149003.1,27800.4,798589.6,0.0,33.2,Low,124027.1,True
energidrikke,156881.7,29270.4,840815.5,0.073,35.4,Low,173423.0,True
energidrikke,289567.9,54027.3,1551954.9,0.0,33.2,Low,162794.1,True
energidrikke,7330.2,1366.7,39285.5,0.635,52.2,Moderate,11665.1,True
energidrikke,7989.3,1489.7,42817.9,0.725,54.9,Moderate,15253.8,True
energidrikke,5287.9,985.6,28339.6,0.712,54.5,Moderate,11441.9,True
energidrikke,3263.8,608.0,17491.6,0.775,56.4,Moderate,16765.7,True
energidrikke,6793.7,1266.6,36410.2,0.727,55.0,Moderate,42833.1,False
energidrikke,31297.1,5838.5,167737.8,0.609,51.5,Moderate,67529.3,True
energidrikke,37464.2,6989.2,200790.4,0.49,47.9,Moderate,60226.3,True
energidrikke,47404.1,8843.8,254063.9,0.49,47.9,Moderate,79922.8,True
energidrikke,3206.2,597.2,17182.6,0.461,47.0,Moderate,616.3,True
energidrikke,1322.5,245.8,7086.9,0.49,47.9,Moderate,789.5,True
energidrikke,809.1,150.0,4335.2,0.196,39.1,Low,724.8,True
energidrikke,516.6,95.4,2767.9,0.0,33.2,Low,360.0,True
energidrikke,451.9,83.3,2421.2,0.266,41.2,Moderate,184.8,True
energidrikke,267.9,49.0,1435.0,0.0,33.2,Low,45.0,False
energidrikke,282.8,51.8,1514.9,0.0,33.2,Low,39.0,False
energidrikke,349.6,64.2,1872.6,0.0,33.2,Low,16.0,False
energidrikke,2175663.4,405939.8,11660594.3,0.806,57.4,Moderate,2218857.1,True
energidrikke,2364889.3,441246.0,12674761.9,0.901,60.2,Moderate,3279324.2,True
energidrikke,2350024.1,438472.4,12595090.9,0.449,46.7,Moderate,2224819.5,True
energidrikke,2281798.5,425742.7,12229431.5,0.411,45.5,Moderate,2259673.3,True
energidrikke,2784489.3,519536.1,14923632.5,0.212,39.5,Low,2559602.2,True
energidrikke,2638406.1,492279.5,14140691.1,0.278,41.5,Moderate,2185019.6,True
energidrikke,2067695.4,385794.8,11081933.5,0.742,55.5,Moderate,1992739.3,True
energidrikke,2566242.2,478815.0,13753924.4,0.936,61.3,Moderate,3066034.2,True
energidrikke,5064.3,943.9,27141.5,0.778,56.5,Moderate,1653.5,True
energidrikke,2966.2,552.4,15896.8,0.885,59.7,Moderate,1074.4,True
energidrikke,1416.9,263.4,7592.9,0.797,57.1,Moderate,522.1,True
energidrikke,735.0,136.1,3938.4,0.737,55.3,Moderate,68.0,False
energidrikke,379.4,69.8,2032.3,0.23,40.1,Moderate,29.0,False
energidrikke,394.4,72.6,2112.6,0.067,35.2,Low,17.0,False
energidrikke,248.1,45.3,1328.5,0.0,33.2,Low,5.0,False
energidrikke,284.2,52.0,1522.2,0.0,33.2,Low,5.0,False
energidrikke,185.3,33.6,992.3,0.0,33.2,Low,9.0,False
energidrikke,191.9,34.8,1027.3,0.0,33.2,Low,0.0,False
energidrikke,122.5,21.9,655.6,0.0,33.2,Low,2.0,False
energidrikke,6690.8,1247.4,35859.0,0.705,54.3,Moderate,12738.3,True
energidrikke,5608.3,1045.4,30057.1,0.77,56.3,Moderate,14076.3,True
energidrikke,2959.3,551.2,15859.6,0.879,59.5,Moderate,10700.8,True
energidrikke,2928.7,545.4,15695.6,0.895,60.0,Moderate,7923.7,True
energidrikke,1983.0,369.0,10627.2,0.721,54.8,Moderate,9257.4,True
energidrikke,3289.6,612.8,17629.9,0.788,56.8,Moderate,7388.6,True
energidrikke,4166.5,776.4,22329.8,0.813,57.6,Moderate,7806.8,True
energidrikke,4248.6,791.7,22769.7,0.811,57.5,Moderate,9677.8,True
energidrikke,291341.0,54358.1,1561458.2,0.446,46.6,Moderate,287965.7,True
energidrikke,331295.4,61812.9,1775596.0,0.421,45.8,Moderate,394740.3,True
energidrikke,262611.5,48997.7,1407481.0,0.396,45.1,Moderate,251331.4,True
energidrikke,244650.3,45646.5,1311216.7,0.441,46.4,Moderate,270832.1,True
energidrikke,293356.4,54734.2,1572259.6,0.444,46.5,Moderate,329635.4,True
energidrikke,252885.3,47183.0,1355352.3,0.445,46.5,Moderate,300937.8,True
energidrikke,231849.0,43258.0,1242607.2,0.446,46.6,Moderate,253451.4,True
energidrikke,262786.6,49030.4,1408419.2,0.407,45.4,Moderate,249705.5,True
energidrikke,57879.3,10798.3,310206.5,0.789,56.9,Moderate,36550.7,True
energidrikke,59302.6,11063.8,317835.0,0.452,46.8,Moderate,42222.9,True
energidrikke,35813.7,6681.2,191944.6,0.883,59.7,Moderate,21875.1,True
energidrikke,36564.3,6821.3,195967.4,0.297,42.1,Moderate,27831.2,True
energidrikke,44533.3,8308.1,238678.1,0.62,51.8,Moderate,26833.1,True
energidrikke,40742.4,7600.8,218360.2,0.658,52.9,Moderate,18539.3,True
energidrikke,57423.3,10713.2,307762.5,0.0,33.2,Low,34528.7,True
energidrikke,68499.9,12779.9,367128.1,0.031,34.1,Low,37566.1,True
energidrikke,298743.2,55739.3,1601130.6,0.646,52.6,Moderate,202068.7,True
energidrikke,287955.6,53726.5,1543314.0,0.659,53.0,Moderate,280912.8,True
energidrikke,225020.6,41983.9,1206009.9,0.774,56.4,Moderate,196698.1,True
energidrikke,215471.9,40202.3,1154833.3,0.764,56.1,Moderate,172525.8,True
energidrikke,203451.1,37959.4,1090407.1,0.816,57.7,Moderate,207165.8,True
energidrikke,261678.6,48823.6,1402480.5,0.71,54.5,Moderate,228048.3,True
energidrikke,228789.5,42687.1,1226209.8,0.789,56.9,Moderate,201301.3,True
energidrikke,299667.9,55911.8,1606086.7,0.892,59.9,Moderate,273041.5,True
energidrikke,169496.3,31624.1,908424.5,0.364,44.1,Moderate,183790.8,True
energidrikke,210658.4,39304.2,1129034.8,0.425,45.9,Moderate,440669.8,True
energidrikke,230921.5,43084.9,1237636.1,0.425,45.9,Moderate,352191.0,True
energidrikke,240471.4,44866.8,1288819.5,0.475,47.4,Moderate,280256.1,True
energidrikke,293126.5,54691.3,1571027.7,0.424,45.9,Moderate,284848.7,True
energidrikke,253728.4,47340.3,1359871.1,0.506,48.4,Moderate,246081.6,True
energidrikke,300879.7,56137.9,1612581.5,0.471,47.3,Moderate,289195.5,True
energidrikke,315913.2,58942.9,1693154.3,0.455,46.8,Moderate,437307.2,True
RTD,68.3,7.5,545.5,0.0,25.9,Low,9.0,True
RTD,75.3,8.4,601.7,0.0,25.9,Low,14.0,True
RTD,43.5,4.4,347.3,0.0,25.9,Low,20.0,True
RTD,56.1,6.0,448.2,0.0,25.9,Low,8.0,True
RTD,71.1,7.9,567.6,0.0,25.9,Low,31.0,True
RTD,62.5,6.8,499.5,0.0,25.9,Low,4.0,False
RTD,75.8,8.5,605.4,0.0,25.9,Low,10.0,True
RTD,86.6,9.8,692.0,0.0,25.9,Low,10.0,True
RTD,63.7,7.0,508.9,0.0,25.9,Low,0.0,False
RTD,74.2,8.3,592.6,0.0,25.9,Low,3.0,False
RTD,42.0,4.3,335.4,0.0,25.9,Low,7.0,True
RTD,53.8,5.7,429.6,0.0,25.9,Low,9.0,True
RTD,63.3,6.9,505.1,0.0,25.9,Low,3.0,False
RTD,62.2,6.8,497.0,0.0,25.9,Low,5.0,False
RTD,73.4,8.2,586.2,0.0,25.9,Low,4.0,False
RTD,84.4,9.6,674.6,0.0,25.9,Low,2.0,False
RTD,9294.8,1160.6,74373.5,0.831,50.8,Moderate,5911.1,True
RTD,5316.3,663.4,42538.6,0.661,45.7,Moderate,2784.6,True
RTD,1628.2,202.5,13027.2,0.678,46.2,Moderate,1364.8,True
RTD,1008.2,125.0,8066.6,0.947,54.3,Moderate,944.1,True
RTD,1813.2,225.6,14508.0,0.734,47.9,Moderate,909.6,True
RTD,1004.9,124.6,8039.6,0.543,42.2,Moderate,756.1,True
RTD,538.3,66.3,4306.3,0.851,51.4,Moderate,561.7,True
RTD,882.3,109.3,7058.8,0.767,48.9,Moderate,1582.5,True
RTD,119.9,14.0,958.6,0.234,32.9,Low,74.0,True
RTD,107.5,12.4,859.2,0.0,25.9,Low,45.0,True
RTD,51.2,5.4,408.8,0.0,25.9,Low,20.0,True
RTD,59.0,6.4,471.3,0.0,25.9,Low,22.6,True
RTD,66.9,7.4,533.9,0.0,25.9,Low,31.0,True
RTD,67.1,7.4,536.0,0.0,25.9,Low,32.0,True
RTD,77.3,8.7,617.3,0.0,25.9,Low,5.0,False
RTD,86.7,9.8,692.5,0.0,25.9,Low,12.0,True
RTD,477089.2,59622.4,3817531.0,0.728,47.7,Moderate,744439.6,True
RTD,465379.7,58159.0,3723834.6,0.575,43.1,Moderate,690849.5,True
RTD,620257.0,77514.5,4963119.0,0.37,36.9,Low,464037.5,True
RTD,887801.5,110950.4,7103933.7,0.152,30.4,Low,472775.8,True
RTD,1390179.9,173734.2,11123823.2,0.651,45.4,Moderate,1242056.6,True
RTD,954152.4,119242.5,7634854.6,0.358,36.6,Low,1604724.0,True
RTD,1082975.8,135342.0,8665663.4,0.033,26.9,Low,284699.8,True
RTD,759729.0,94944.8,6079134.1,0.533,41.9,Moderate,665203.5,True
RTD,67.1,7.4,535.8,0.0,25.9,Low,13.0,True
RTD,79.8,9.0,637.5,0.0,25.9,Low,8.0,False
RTD,66.3,7.3,529.4,0.0,25.9,Low,9.0,True
RTD,67.7,7.5,541.1,0.0,25.9,Low,3.0,False
RTD,73.8,8.2,589.6,0.0,25.9,Low,0.0,False
RTD,83.8,9.5,669.8,0.0,25.9,Low,0.0,False
RTD,168.5,20.1,1347.3,0.45,39.4,Low,129.0,True
RTD,188.9,22.6,1510.6,0.36,36.7,Low,133.9,True
RTD,133.9,15.7,1070.5,0.502,40.9,Moderate,129.5,True
RTD,152.8,18.1,1221.9,0.445,39.2,Low,132.0,True
RTD,225.7,27.2,1804.6,0.713,47.3,Moderate,127.0,True
RTD,242.6,29.3,1940.1,0.685,46.4,Moderate,121.0,True
RTD,219.4,26.4,1754.8,0.547,42.3,Moderate,98.0,True
RTD,269.2,32.6,2153.2,0.676,46.1,Moderate,88.0,True
RTD,8923.5,1114.2,71402.1,0.404,38.0,Low,11681.4,True
RTD,9484.9,1184.4,75894.4,0.369,36.9,Low,7722.1,True
RTD,5028.3,627.4,40234.2,0.369,36.9,Low,5383.1,True
RTD,2681.8,334.1,21457.7,0.479,40.2,Moderate,3998.4,True
RTD,2978.2,371.2,23829.5,0.421,38.5,Low,4824.6,True
RTD,2550.3,317.7,20405.9,0.447,39.3,Low,3974.7,True
RTD,2482.9,309.3,19866.2,0.539,42.0,Moderate,3384.4,True
RTD,3588.5,447.5,28712.9,0.465,39.8,Low,4602.2,True
RTD,3802.9,474.3,30428.9,0.509,41.1,Moderate,2084.0,True
RTD,1404.1,174.5,11234.2,0.866,51.8,Moderate,1236.0,True
RTD,910.3,112.8,7282.6,0.671,46.0,Moderate,654.0,True
RTD,480.2,59.0,3841.2,0.872,52.0,Moderate,413.6,True
RTD,418.1,51.3,3344.7,0.96,54.6,Moderate,404.6,True
RTD,282.4,34.3,2258.9,0.833,50.8,Moderate,217.0,True
RTD,202.8,24.3,1621.5,0.429,38.7,Low,135.0,True
RTD,275.7,33.5,2205.5,0.592,43.6,Moderate,186.0,True
RTD,99.4,11.4,794.2,0.088,28.5,Low,56.3,True
RTD,88.8,10.1,709.6,0.0,25.9,Low,48.3,True
RTD,63.4,6.9,506.4,0.0,25.9,Low,40.2,True
RTD,60.1,6.5,480.0,0.0,25.9,Low,27.9,True
RTD,73.0,8.1,583.1,0.0,25.9,Low,30.1,True
RTD,69.0,7.6,551.2,0.0,25.9,Low,23.6,True
RTD,84.1,9.5,672.0,0.0,25.9,Low,21.5,True
RTD,97.9,11.2,782.5,0.0,25.9,Low,45.5,True
RTD,73.7,8.2,589.0,0.0,25.9,Low,50.0,True
RTD,86.0,9.7,687.3,0.0,25.9,Low,31.0,True
RTD,46.7,4.8,372.7,0.0,25.9,Low,21.0,True
RTD,54.5,5.8,434.9,0.0,25.9,Low,24.0,True
RTD,64.3,7.0,513.2,0.0,25.9,Low,12.0,True
RTD,66.1,7.3,527.6,0.0,25.9,Low,12.0,True
RTD,77.9,8.7,622.7,0.0,25.9,Low,5.0,False
RTD,86.3,9.8,689.9,0.0,25.9,Low,12.0,True
RTD,2562.5,319.2,20503.5,0.492,40.6,Moderate,2007.6,True
RTD,2098.6,261.3,16791.4,0.583,43.4,Moderate,1632.6,True
RTD,1139.1,141.4,9113.8,0.763,48.8,Moderate,974.2,True
RTD,1592.7,198.0,12743.4,0.424,38.6,Low,1116.3,True
RTD,4380.9,546.5,35053.4,0.456,39.5,Low,1963.0,True
RTD,5001.2,624.0,40017.5,0.178,31.2,Low,1871.0,True
RTD,1630.9,202.8,13049.3,0.806,50.0,Moderate,549.0,True
RTD,927.9,115.0,7423.8,0.668,45.9,Moderate,682.0,True
RTD,143.4,16.9,1146.5,0.372,37.0,Low,71.0,True
RTD,107.7,12.5,860.5,0.0,25.9,Low,58.0,True
RTD,57.9,6.2,461.9,0.0,25.9,Low,29.0,True
RTD,60.2,6.5,480.9,0.0,25.9,Low,17.0,True
RTD,71.9,8.0,574.4,0.0,25.9,Low,29.0,True
RTD,62.3,6.8,497.2,0.0,25.9,Low,4.0,False
RTD,78.8,8.8,629.4,0.0,25.9,Low,10.0,True
RTD,94.6,10.8,755.8,0.0,25.9,Low,11.0,True
RTD,405.8,49.7,3245.8,0.983,55.3,Moderate,551.0,True
RTD,457.4,56.2,3659.3,0.929,53.7,Moderate,576.1,True
RTD,205.4,24.7,1642.6,0.782,49.3,Moderate,199.2,True
RTD,289.6,35.2,2316.2,0.727,47.7,Moderate,137.8,True
RTD,263.0,31.9,2103.2,0.801,49.9,Moderate,162.5,True
RTD,133.3,15.7,1065.8,0.359,36.6,Low,345.1,True
RTD,261.3,31.7,2089.6,0.674,46.1,Moderate,60.2,True
RTD,154.5,18.3,1235.1,0.27,33.9,Low,80.6,True
RTD,102.5,11.8,819.1,0.037,27.0,Low,12.0,True
RTD,89.3,10.2,713.3,0.0,25.9,Low,96.1,True
RTD,59.7,6.5,476.7,0.0,25.9,Low,175.4,True
RTD,86.9,9.9,694.3,0.012,26.2,Low,4.0,False
RTD,126.5,14.8,1011.0,0.24,33.1,Low,2.0,False
RTD,86.2,9.8,688.6,0.032,26.8,Low,3.0,False
RTD,81.4,9.2,650.5,0.0,25.9,Low,3.0,False
RTD,96.7,11.1,772.7,0.0,25.9,Low,9.0,False
RTD,2359.0,293.8,18875.4,0.477,40.2,Moderate,1445.7,True
RTD,1880.2,234.0,15044.0,0.561,42.7,Moderate,1400.6,True
RTD,1867.4,232.4,14941.7,0.406,38.0,Low,2104.4,True
RTD,2649.0,330.0,21195.2,0.668,45.9,Moderate,1725.6,True
RTD,14557.1,1818.2,116480.8,0.0,25.9,Low,3097.5,True
RTD,128746.1,16088.8,1030188.6,0.0,25.9,Low,4954.5,False
RTD,3468.2,432.4,27750.8,0.868,51.9,Moderate,1359.0,True
RTD,2644.7,329.5,21160.8,0.786,49.4,Moderate,1630.0,True
RTD,6994.0,873.1,55963.2,0.437,39.0,Low,7411.7,True
RTD,5898.1,736.1,47194.0,0.433,38.8,Low,7468.7,True
RTD,5057.8,631.1,40470.2,0.42,38.5,Low,5931.3,True
RTD,6149.7,767.5,49207.0,0.433,38.9,Low,5635.4,True
RTD,9909.1,1237.4,79288.7,0.385,37.4,Low,7650.1,True
RTD,6636.9,828.4,53105.5,0.45,39.4,Low,5544.5,True
RTD,4698.2,586.1,37592.5,0.475,40.1,Moderate,5906.5,True
RTD,6087.1,759.7,48706.4,0.456,39.5,Low,7596.8,True
RTD,68.0,7.5,543.2,0.0,25.9,Low,5.0,False
RTD,74.6,8.3,595.8,0.0,25.9,Low,2.0,False
RTD,6612.3,825.4,52908.6,0.47,40.0,Low,7982.5,True
RTD,6479.9,808.8,51849.3,0.484,40.4,Moderate,7738.2,True
RTD,4755.7,593.3,38053.0,0.398,37.8,Low,4607.2,True
RTD,3824.9,477.0,30604.5,0.46,39.7,Low,4403.7,True
RTD,5908.2,737.4,47274.8,0.385,37.4,Low,5746.3,True
RTD,3794.2,473.2,30358.9,0.531,41.8,Moderate,4358.5,True
RTD,3242.3,404.2,25942.6,0.543,42.2,Moderate,3988.9,True
RTD,3951.9,492.9,31621.0,0.492,40.6,Moderate,5896.0,True
RTD,6415.9,800.8,51337.0,0.489,40.5,Moderate,3058.1,True
RTD,3221.1,401.5,25773.2,0.979,55.2,Moderate,1521.6,True
RTD,1030.1,127.7,8241.2,0.917,53.4,Moderate,692.0,True
RTD,817.0,101.1,6536.7,0.58,43.3,Moderate,623.9,True
RTD,1680.6,209.0,13446.4,0.335,35.9,Low,933.0,True
RTD,2787.9,347.4,22306.7,0.056,27.5,Low,1021.0,True
RTD,907.7,112.4,7261.8,0.913,53.2,Moderate,192.0,True
RTD,548.1,67.5,4384.5,0.61,44.2,Moderate,377.0,True
RTD,54751.8,6841.5,438107.1,0.385,37.4,Low,53285.4,True
RTD,46474.7,5807.1,371876.0,0.474,40.1,Moderate,60920.8,True
RTD,36354.1,4542.3,290894.5,0.378,37.2,Low,38388.7,True
RTD,64287.4,8033.2,514408.3,0.485,40.4,Moderate,44586.2,True
RTD,90042.2,11251.9,720491.1,0.578,43.2,Moderate,129340.0,True
